,Date,Code,Name,TCLOSE,HIGH,LOW,TOPEN,LCLOSE,CHG,PCHG,TURNOVER,VOTURNOVER,VATURNOVER,TCAP,MCAP
905,2015-06-19,000837,秦川机床,18.13,19.86,18.13,19.4,20.14,-2.01,-0.099801,0.053817000000000004,13765311.0,260847868.34,12570814598.3,4637332228.76
906,2015-06-18,000837,秦川机床,20.14,21.41,20.02,21.2,21.41,-1.27,-0.059318,0.059725,15276524.0,316978874.57,13964490127.4,5151454555.28
907,2015-06-17,000837,秦川机床,21.41,21.57,19.77,21.09,21.17,0.24,0.011337,0.078406,20054816.0,412922260.4,14845071183.1,5476298015.32
908,2015-06-16,000837,秦川机床,21.17,22.66,21.0,22.5,23.03,-1.86,-0.080764,0.095788,24500961.0,532047884.2,14678662164.7,5414910274.84
909,2015-06-15,000837,秦川机床,23.03,23.84,22.85,23.0,23.0,0.03,0.0013039999999999998,0.12507300000000002,31991477.0,747018069.92,15968332057.3,5890665263.56
910,2015-06-12,000837,秦川机床,23.0,23.85,22.49,22.5,21.99,1.01,0.04593,0.148163,37897505.0,875980173.13,15947530930.0,5882991796.0
911,2015-06-11,000837,秦川机床,21.99,22.28,20.83,21.35,21.61,0.38,0.017584,0.125017,31977161.0,689491532.46,15247226310.9,5624651721.48
912,2015-06-10,000837,秦川机床,21.61,22.26,20.56,20.79,20.89,0.72,0.034466000000000004,0.128421,32847714.0,709628088.19,14983745365.1,5527454465.72
913,2015-06-09,000837,秦川机床,20.89,21.18,20.1,20.29,20.4,0.49,0.02402,0.08130599999999999,20796602.0,432971022.68,14484518309.9,5343291244.28
914,2015-06-08,000837,秦川机床,20.4,21.18,19.88,21.03,21.02,-0.62,-0.029496,0.079872,20429833.0,415788127.46,14144766564.0,5217957940.8
915,2015-06-05,000837,秦川机床,21.02,21.99,20.51,21.13,21.0,0.02,0.000952,0.08972200000000001,22949283.0,487422702.97,14574656528.2,5376542937.04
916,2015-06-04,000837,秦川机床,21.0,21.55,19.7,21.55,21.82,-0.82,-0.03758,0.08643700000000001,22108934.0,459163939.73,14560789110.0,5371427292.0
917,2015-06-03,000837,秦川机床,21.82,22.55,20.98,21.2,21.24,0.58,0.027307,0.12479100000000001,31919257.0,699296261.44,15129353256.2,5581168738.64
918,2015-06-02,000837,秦川机床,21.24,21.29,20.09,20.11,20.1,1.14,0.056715999999999996,0.09714700000000001,24848381.0,517535918.06,14727198128.4,5432815032.48
919,2015-06-01,000837,秦川机床,20.1,20.35,18.61,18.61,18.6,1.5,0.08064500000000001,0.096599,24708312.0,486078969.47,13936755291.0,5141223265.2
920,2015-05-29,000837,秦川机床,18.6,19.7,17.43,19.2,19.3,-0.7,-0.036269,0.09707,24828833.0,466181556.45,12896698926.0,4757549887.2
921,2015-05-28,000837,秦川机床,19.3,21.97,19.3,21.41,21.44,-2.14,-0.09981299999999999,0.114677,29332283.0,610670193.91,13382058563.0,4936597463.6
922,2015-05-27,000837,秦川机床,21.44,21.95,20.8,21.9,21.9,-0.46,-0.021005,0.11158799999999999,28542297.0,607930159.77,14865872310.4,5483971482.88
923,2015-05-26,000837,秦川机床,21.9,22.2,20.57,20.68,20.7,1.2,0.057971,0.131463,33625989.0,725093833.53,15184822929.0,5601631318.8
924,2015-05-25,000837,秦川机床,20.7,20.96,19.8,20.06,20.46,0.24,0.01173,0.10492000000000001,26836616.0,550200767.6,14352777837.0,5294692616.4
925,2015-05-22,000837,秦川机床,20.46,21.29,20.01,20.85,20.85,-0.39,-0.018705,0.11319499999999999,28953218.0,593525575.19,14186368818.6,5233304875.92
926,2015-05-21,000837,秦川机床,20.85,21.4,20.26,20.4,20.55,0.3,0.014598999999999999,0.16398,41943299.0,874360253.7,14456783473.5,5333059954.2
927,2015-05-20,000837,秦川机床,20.55,21.37,19.45,19.45,19.43,1.12,0.05764300000000001,0.24968900000000002,63865983.0,1328356827.68,14248772200.5,5256325278.6
928,2015-05-19,000837,秦川机床,19.43,19.43,17.01,17.5,17.66,1.77,0.10022700000000001,0.16666599999999998,42630219.0,769879160.19,13472196781.3,4969849156.36
929,2015-05-18,000837,秦川机床,17.66,18.36,17.33,17.5,17.8,-0.14,-0.007865,0.11203900000000001,28657485.0,510716405.05,12244930270.6,4517114570.32
930,2015-05-15,000837,秦川机床,17.8,18.76,17.22,17.6,17.99,-0.19,-0.010561000000000001,0.155687,39822003.0,713824151.53,12342002198.0,4552924085.6
931,2015-05-14,000837,秦川机床,17.99,18.38,16.81,16.91,17.04,0.95,0.055751,0.152922,39114838.0,694484942.59,12473742670.9,4601522713.48
932,2015-05-13,000837,秦川机床,17.04,18.08,16.9,17.2,17.62,-0.58,-0.032917,0.127782,32684492.0,569544997.37,11815040306.4,4358529574.08
933,2015-05-12,000837,秦川机床,17.62,17.98,16.79,16.96,17.05,0.57,0.033431,0.159695,40847047.0,708027418.78,12217195434.2,4506883280.24
934,2015-05-11,000837,秦川机床,17.05,17.58,15.69,16.21,16.04,1.01,0.062968,0.141263,36132525.0,602039524.56,11821974015.5,4361087396.6
935,2015-05-08,000837,秦川机床,16.04,16.25,15.29,15.43,15.29,0.75,0.049052,0.128448,32854758.0,517683245.52,11121669396.4,4102747322.08
936,2015-05-07,000837,秦川机床,15.29,16.65,15.29,16.35,16.99,-1.7,-0.10005900000000001,0.146271,37413457.0,588768137.63,10601641213.9,3910910633.08
937,2015-05-06,000837,秦川机床,16.99,18.38,16.6,17.58,16.86,0.13,0.007711,0.27163,69478238.0,1218383363.73,11780371760.9,4345740461.48
938,2015-05-05,000837,秦川机床,16.86,16.86,15.2,15.48,15.33,1.53,0.09980399999999999,0.137617,35200038.0,570838241.87,11690233542.6,4312488768.72
939,2015-05-04,000837,秦川机床,15.33,15.35,14.06,14.06,14.22,1.11,0.078059,0.104666,26771711.0,400145647.95,10629376050.3,3921141923.16
940,2015-04-30,000837,秦川机床,14.22,14.71,14.21,14.5,14.7,-0.48,-0.032653,0.047324000000000005,12104604.0,174233477.72,9859734340.2,3637223623.44
941,2015-04-29,000837,秦川机床,14.7,14.95,13.71,13.71,14.05,0.65,0.046263,0.06835200000000001,17483273.0,255375492.09,10192552377.0,3759999104.4
942,2015-04-28,000837,秦川机床,14.05,14.92,13.8,14.9,14.92,-0.87,-0.058311,0.06261,16014494.0,229772000.86,9741861285.5,3593740640.6
943,2015-04-27,000837,秦川机床,14.92,15.35,14.8,15.2,15.1,-0.18,-0.011921,0.067581,17286012.0,259478674.87,10345093977.2,3816271199.84
944,2015-04-24,000837,秦川机床,15.1,15.34,14.66,14.9,14.91,0.19,0.012742999999999999,0.09347899999999999,23910225.0,360039055.58,10469900741.0,3862312005.2
945,2015-04-23,000837,秦川机床,14.91,15.49,14.6,14.61,14.61,0.3,0.020534,0.090138,23055667.0,346315932.29,10338160268.1,3813713377.32
946,2015-04-22,000837,秦川机床,14.61,14.69,14.3,14.42,14.29,0.32,0.022393,0.066688,17057534.0,248062114.34,10130148995.1,3736978701.72
947,2015-04-21,000837,秦川机床,14.29,14.3,13.82,13.82,13.82,0.47,0.034009,0.041338,10573529.0,149337796.53,9908270303.9,3655128381.08
948,2015-04-20,000837,秦川机床,13.82,14.36,13.74,14.0,14.15,-0.33,-0.023322,0.05547,14188233.0,199511514.65,9582385976.2,3534910722.64
949,2015-04-17,000837,秦川机床,14.15,14.69,14.04,14.2,13.74,0.41,0.02984,0.058193,14884665.0,213149244.09,9811198376.5,3619318865.8
950,2015-04-16,000837,秦川机床,13.74,13.88,13.33,13.55,13.54,0.2,0.014771000000000001,0.037200000000000004,9515076.0,129986416.04,9526916303.4,3514448142.48
951,2015-04-15,000837,秦川机床,13.54,14.28,13.54,14.1,14.36,-0.82,-0.057103,0.065778,16824733.0,233798912.58,9388242121.4,3463291692.08
952,2015-04-14,000837,秦川机床,14.36,14.66,14.1,14.66,14.67,-0.31,-0.021131999999999998,0.053697999999999996,13735031.0,198168221.0,9956806267.6,3673033138.72
953,2015-04-13,000837,秦川机床,14.67,14.78,14.25,14.47,14.48,0.19,0.013122,0.055204,14120238.0,204816751.44,10171751249.7,3752325636.84
954,2015-04-10,000837,秦川机床,14.48,14.54,14.12,14.13,14.3,0.18,0.012587,0.041752000000000004,10679443.0,153944254.83,10040010776.8,3703727008.96
955,2015-04-09,000837,秦川机床,14.3,14.97,14.0,14.97,14.84,-0.54,-0.036388,0.058025,14841738.0,213774353.54,9915204013.0,3657686203.6
956,2015-04-08,000837,秦川机床,14.84,15.69,14.79,15.66,15.59,-0.75,-0.048108000000000005,0.08248100000000001,21097282.0,318231882.38,10289624304.4,3795808619.68
957,2015-04-07,000837,秦川机床,15.59,15.77,15.08,15.19,15.18,0.41,0.027009,0.08582100000000001,21951493.0,337763085.26,10809652486.9,3987645308.68
958,2015-04-03,000837,秦川机床,15.18,15.19,14.8,14.96,15.07,0.11,0.007299,0.06334,16201342.0,243451769.06,10525370413.8,3882774585.36
959,2015-04-02,000837,秦川机床,15.07,15.2,14.85,14.9,14.87,0.2,0.01345,0.065761,16820505.0,252733031.88,10449099613.7,3854638537.64
960,2015-04-01,000837,秦川机床,14.87,14.92,14.52,14.72,14.77,0.1,0.006770000000000001,0.065402,16728709.0,246176113.13,10310425431.7,3803482087.24
961,2015-03-31,000837,秦川机床,14.77,15.12,14.68,14.92,15.03,-0.26,-0.017299,0.051997,13299855.0,198430434.88,10241088340.7,3777903862.04
962,2015-03-30,000837,秦川机床,15.03,15.23,14.81,14.93,14.93,0.1,0.006697999999999999,0.058369,14929785.0,224023601.03,10421364777.3,3844407247.56
963,2015-03-27,000837,秦川机床,14.93,15.09,14.69,14.97,15.11,-0.18,-0.011913,0.055116,14097736.0,209311558.13,10352027686.3,3818829022.36
964,2015-03-26,000837,秦川机床,15.11,15.79,14.87,15.46,15.19,-0.08,-0.005266999999999999,0.104396,26702558.0,410885921.75,10476834450.1,3864869827.72
965,2015-03-25,000837,秦川机床,15.19,15.57,14.94,15.2,15.45,-0.26,-0.016828,0.093337,23874065.0,363774184.69,10532304122.9,3885332407.88
966,2015-03-24,000837,秦川机床,15.45,15.62,13.91,14.68,14.68,0.77,0.052452,0.13554,34668740.0,513800825.15,10712580559.5,3951835793.4
967,2015-03-23,000837,秦川机床,14.68,14.85,14.45,14.7,14.61,0.07,0.004791,0.07587100000000001,19406511.0,283615556.42,10178684958.8,3754883459.36
968,2015-03-20,000837,秦川机床,14.61,14.77,14.26,14.35,14.46,0.15,0.010373,0.074985,19179828.0,277977399.0,10130148995.1,3736978701.72
969,2015-03-19,000837,秦川机床,14.46,14.87,14.08,14.12,14.14,0.32,0.022631000000000002,0.101976,26083572.0,378095295.93,10026143358.6,3698611363.92
970,2015-03-18,000837,秦川机床,14.14,14.7,13.23,13.39,13.36,0.78,0.058383000000000004,0.118465,30301225.0,421159996.62,9804264667.4,3616761043.28
971,2015-03-17,000837,秦川机床,13.36,13.68,13.15,13.38,13.3,0.06,0.004511,0.062845,16074745.0,215990159.36,9263435357.6,3417250886.72
972,2015-03-16,000837,秦川机床,13.3,13.49,13.0,13.02,13.0,0.3,0.023077,0.054958,14057396.0,186355473.18,9221833103.0,3401903951.6
973,2015-03-13,000837,秦川机床,13.0,13.05,12.67,12.86,12.94,0.06,0.004637,0.04503599999999999,11519307.0,148029759.55,9013821830.0,3325169276.0
974,2015-03-12,000837,秦川机床,12.94,13.57,12.91,13.12,13.2,-0.26,-0.019697,0.048874,12501121.0,164695977.54,8972219575.4,3309822340.88
975,2015-03-11,000837,秦川机床,13.2,13.31,12.9,13.3,13.09,0.11,0.008403,0.045248,11573558.0,151172055.69,9152496012.0,3376325726.4
976,2015-03-10,000837,秦川机床,13.09,13.32,12.81,12.9,13.02,0.07,0.005376,0.080502,20590991.0,269093757.14,9076225211.9,3348189678.68
977,2015-03-09,000837,秦川机床,13.02,13.35,11.86,11.9,12.14,0.88,0.072488,0.124734,31904815.0,413020448.46,9027689248.2,3330284921.04
978,2015-03-06,000837,秦川机床,12.14,12.59,12.0,12.59,12.48,-0.34,-0.027244,0.038465,9838772.0,120360019.45,8417522847.4,3105196539.28
979,2015-03-05,000837,秦川机床,12.48,12.6,12.23,12.29,12.19,0.29,0.02379,0.058716,15018555.0,186479010.76,8653268956.8,3192162504.96
980,2015-03-04,000837,秦川机床,12.19,12.43,11.95,12.3,12.32,-0.13,-0.010551999999999999,0.05541,14172952.0,172041419.26,8452191392.9,3117985651.88
981,2015-03-03,000837,秦川机床,12.32,12.68,12.08,12.26,12.47,-0.15,-0.012029000000000001,0.061627999999999995,15763382.0,195413154.0,8542329611.2,3151237344.64
982,2015-03-02,000837,秦川机床,12.47,12.49,11.72,11.94,11.87,0.6,0.050548,0.072341,18503664.0,226461963.56,8646335247.7,3189604682.44
983,2015-02-27,000837,秦川机床,11.87,12.37,11.52,11.52,11.45,0.42,0.036681,0.059831,15303781.0,183269008.7,8230312701.7,3036135331.24
984,2015-02-26,000837,秦川机床,11.45,11.55,11.38,11.42,11.42,0.03,0.002627,0.015895,4065771.0,46570903.47,7939096919.5,2928706785.4
985,2015-02-25,000837,秦川机床,11.42,11.58,11.19,11.26,11.21,0.21,0.018733,0.025338,6481066.0,73857927.46,7918295792.2,2921033317.84
986,2015-02-17,000837,秦川机床,11.21,11.38,11.19,11.36,11.28,-0.07,-0.006206000000000001,0.013182000000000001,3371817.0,37992282.52,7772687901.1,2867319044.92
987,2015-02-16,000837,秦川机床,11.28,11.38,11.09,11.09,11.11,0.17,0.015302,0.019143,4896525.0,55209378.7,7821223864.8,2885223802.56
988,2015-02-13,000837,秦川机床,11.11,11.28,10.9,10.95,10.81,0.3,0.027752,0.01675,4284370.0,47678470.84,7703350810.1,2841740819.72
989,2015-02-12,000837,秦川机床,10.81,10.91,10.73,10.77,10.79,0.02,0.0018540000000000002,0.00768,1964421.0,21295614.19,7495339537.1,2765006144.12
990,2015-02-11,000837,秦川机床,10.79,11.0,10.59,10.7,10.66,0.13,0.012195000000000001,0.010706,2738291.0,29568260.84,7481472118.9,2759890499.08
991,2015-02-10,000837,秦川机床,10.66,10.7,10.55,10.7,10.62,0.04,0.003766,0.008480999999999999,2169240.0,23042945.77,7391333900.6,2726638806.32
992,2015-02-09,000837,秦川机床,10.62,10.8,10.55,10.61,10.67,-0.05,-0.004686,0.009993,2556065.0,27304667.34,7363599064.2,2716407516.24
993,2015-02-06,000837,秦川机床,10.67,11.0,10.56,10.88,10.96,-0.29,-0.026459999999999997,0.017696,4526396.0,48855543.13,7398267609.7,2729196628.84
994,2015-02-05,000837,秦川机床,10.96,11.33,10.96,11.26,11.19,-0.23,-0.020554000000000003,0.020842999999999997,5331389.0,59463013.83,7599345173.6,2803373481.92
995,2015-02-04,000837,秦川机床,11.19,11.47,10.98,11.14,11.13,0.06,0.005391,0.026842,6865758.0,76891741.92,7758820482.9,2862203399.88
996,2015-02-03,000837,秦川机床,11.13,11.19,10.91,11.1,11.1,0.03,0.0027029999999999997,0.015887,4063497.0,44968881.11,7717218228.3,2846856464.76
997,2015-02-02,000837,秦川机床,11.1,11.26,10.8,11.18,11.41,-0.31,-0.027169,0.023757999999999998,6076833.0,67026842.46,7696417101.0,2839182997.2
998,2015-01-30,000837,秦川机床,11.41,11.57,11.27,11.4,11.26,0.15,0.013321000000000001,0.028928,7399252.0,84599994.76,7911362083.1,2918475495.32
999,2015-01-29,000837,秦川机床,11.26,11.46,11.23,11.3,11.46,-0.2,-0.017452000000000002,0.018654,4771456.0,54125269.89,7807356446.6,2880108157.52
1000,2015-01-28,000837,秦川机床,11.46,11.61,11.28,11.34,11.41,0.05,0.004382,0.027703000000000002,7085968.0,81518052.75,7946030628.6,2931264607.92
1001,2015-01-27,000837,秦川机床,11.41,11.54,11.23,11.46,11.46,-0.05,-0.0043630000000000006,0.023663,6052507.0,68892310.27,7911362083.1,2918475495.32
1002,2015-01-26,000837,秦川机床,11.46,11.47,11.2,11.2,11.27,0.19,0.016859,0.024864999999999998,6360068.0,72239917.59,7946030628.6,2931264607.92
1003,2015-01-23,000837,秦川机床,11.27,11.59,11.23,11.55,11.55,-0.28,-0.024242,0.026049000000000003,6662972.0,75738895.65,7814290155.7,2882665980.04
1004,2015-01-22,000837,秦川机床,11.55,11.61,11.13,11.2,11.27,0.28,0.024845000000000002,0.036918,9442963.0,107376508.35,8008434010.5,2954285010.6
1005,2015-01-21,000837,秦川机床,11.27,11.42,10.88,10.88,10.87,0.4,0.036799,0.037853,9682177.0,108930723.79,7814290155.7,2882665980.04
1006,2015-01-20,000837,秦川机床,10.87,10.96,10.63,10.63,10.61,0.26,0.024505,0.022088,5649660.0,61243334.72,7536941791.7,2780353079.24
1007,2015-01-19,000837,秦川机床,10.61,11.29,10.42,10.9,11.2,-0.59,-0.052679000000000004,0.030607000000000002,7828677.0,84917417.47,7356665355.1,2713849693.72
1008,2015-01-16,000837,秦川机床,11.2,11.27,11.04,11.13,11.08,0.12,0.01083,0.018622,4763135.0,53171379.39,7765754192.0,2864761222.4
1009,2015-01-15,000837,秦川机床,11.08,11.15,10.95,11.0,11.0,0.08,0.007272999999999999,0.013921,3560703.0,39308037.39,7682549682.8,2834067352.16
1010,2015-01-14,000837,秦川机床,11.0,11.25,10.96,11.14,11.14,-0.14,-0.012567,0.015739,4025846.0,44519750.64,7627080010.0,2813604772.0
1011,2015-01-13,000837,秦川机床,11.14,11.22,10.9,10.95,10.95,0.19,0.017352,0.021509999999999998,5501946.0,61050774.16,7724151937.4,2849414287.28
1012,2015-01-12,000837,秦川机床,10.95,11.32,10.88,11.2,11.3,-0.35,-0.030973,0.027479,7028628.0,77755370.02,7592411464.5,2800815659.4
1013,2015-01-09,000837,秦川机床,11.3,11.77,11.25,11.63,11.81,-0.51,-0.04318399999999999,0.037784,9664512.0,111858649.15,7835091283.0,2890339447.6
1014,2015-01-08,000837,秦川机床,11.81,12.18,11.33,11.64,11.76,0.05,0.004252000000000001,0.073127,18704468.0,221773758.5,8188710447.1,3020788396.12
1015,2015-01-07,000837,秦川机床,11.76,12.08,11.63,11.88,11.59,0.17,0.014668,0.048888,12504728.0,147748269.1,8154041901.6,3007999283.52
1016,2015-01-06,000837,秦川机床,11.59,11.71,11.05,11.14,11.26,0.33,0.029307,0.045419999999999995,11617692.0,133050314.85,8036168846.9,2964516300.68
1017,2015-01-05,000837,秦川机床,11.26,11.47,10.8,11.26,11.26,0.0,0.0,0.03988,10200608.0,113139399.53,7807356446.6,2880108157.52
1018,2014-12-31,000837,秦川机床,11.26,11.4,11.04,11.1,11.17,0.09,0.008057,0.020947,5357772.0,60130025.83,7807356446.6,2880108157.52
1019,2014-12-30,000837,秦川机床,11.17,11.73,11.08,11.7,11.7,-0.53,-0.045299,0.041648,10652693.0,120412223.23,7744953064.7,2857087754.84
1020,2014-12-29,000837,秦川机床,11.7,11.92,11.53,11.92,11.84,-0.14,-0.011824,0.040035999999999995,10240421.0,119856707.65,8112439647.0,2992652348.4
1021,2014-12-26,000837,秦川机床,11.84,11.92,11.49,11.8,11.81,0.03,0.00254,0.039334,10060922.0,117943216.09,8209511574.4,3028461863.68
1022,2014-12-25,000837,秦川机床,11.81,11.95,11.41,11.53,11.55,0.26,0.022511,0.039286,10048622.0,117939808.3,8188710447.1,3020788396.12
1023,2014-12-24,000837,秦川机床,11.55,11.55,11.22,11.29,11.29,0.26,0.023029,0.031160999999999998,7970430.0,90898263.27,8008434010.5,2954285010.6
1024,2014-12-23,000837,秦川机床,11.29,11.78,11.2,11.2,11.04,0.25,0.022645,0.050921,13024602.0,149961280.95,7828157573.9,2887781625.08
1025,2014-12-22,000837,秦川机床,11.04,11.98,10.98,11.75,11.69,-0.65,-0.055603,0.054589,13962932.0,157732276.21,7654814846.4,2823836062.08
1026,2014-12-19,000837,秦川机床,11.69,12.1,11.5,12.01,12.1,-0.41,-0.033884,0.058249,14898949.0,175033094.31,8105505937.9,2990094525.88
1027,2014-12-18,000837,秦川机床,12.1,12.45,12.04,12.31,12.51,-0.41,-0.032774,0.064032,16378195.0,199621729.23,8389788011.0,3094965249.2
1028,2014-12-17,000837,秦川机床,12.51,12.91,11.87,11.95,12.05,0.46,0.038174,0.122998,31460587.0,389210197.89,8674070084.1,3199835972.52
1029,2014-12-16,000837,秦川机床,12.05,12.24,11.58,11.82,11.84,0.21,0.017736000000000002,0.072806,18622523.0,222270334.09,8355119465.5,3082176136.6
1030,2014-12-15,000837,秦川机床,11.84,11.94,11.38,11.48,11.53,0.31,0.026886,0.057929,14817247.0,174728829.59,8209511574.4,3028461863.68
1031,2014-12-12,000837,秦川机床,11.53,11.57,11.26,11.42,11.41,0.12,0.010517,0.041451,10602549.0,121223166.47,7994566592.3,2949169365.56
1032,2014-12-11,000837,秦川机床,11.41,11.5,10.9,11.05,11.06,0.35,0.031646,0.045388000000000005,11609555.0,130935707.49,7911362083.1,2918475495.32
1033,2014-12-10,000837,秦川机床,11.06,11.17,10.55,10.6,10.78,0.28,0.025974,0.043879,11223558.0,122361899.03,7668682264.6,2828951707.12
1034,2014-12-09,000837,秦川机床,10.78,11.78,10.7,11.43,11.4,-0.62,-0.054386000000000004,0.083566,21374577.0,243346709.61,7474538409.8,2757332676.56
1035,2014-12-08,000837,秦川机床,11.4,11.97,11.03,11.12,11.16,0.24,0.021505,0.07713,19728393.0,225903457.01,7904428374.0,2915917672.8
1036,2014-12-05,000837,秦川机床,11.16,11.69,11.0,11.69,11.82,-0.66,-0.055838,0.080952,20706193.0,233931526.2,7738019355.6,2854529932.32
1037,2014-12-04,000837,秦川机床,11.82,12.0,11.4,11.4,11.39,0.43,0.037752,0.079198,20257558.0,237236890.96,8195644156.2,3023346218.64
1038,2014-12-03,000837,秦川机床,11.39,11.52,11.2,11.45,11.51,-0.12,-0.010426,0.057581,14728104.0,167224932.41,7897494664.9,2913359850.28
1039,2014-12-02,000837,秦川机床,11.51,11.82,11.31,11.39,11.38,0.13,0.011424,0.063176,16159345.0,186572570.64,7980699174.1,2944053720.52
1040,2014-12-01,000837,秦川机床,11.38,11.8,11.35,11.75,11.92,-0.54,-0.045301999999999995,0.079919,20441921.0,235511302.08,7890560955.8,2910802027.76
1041,2014-11-28,000837,秦川机床,11.92,12.77,11.63,11.75,12.01,-0.09,-0.007494,0.155246,39709149.0,482682405.16,8264981247.2,3048924443.84
1042,2014-11-27,000837,秦川机床,12.01,12.04,10.98,11.11,11.19,0.82,0.07328,0.12006299999999999,30710017.0,352111989.04,8327384629.1,3071944846.52
1043,2014-11-26,000837,秦川机床,11.19,11.79,11.18,11.55,11.24,-0.05,-0.004448,0.090114,23049574.0,263655216.55,7758820482.9,2862203399.88
1044,2014-11-25,000837,秦川机床,11.24,11.38,10.6,10.67,10.63,0.61,0.057385,0.06625600000000001,16947222.0,188577457.63,7793489028.4,2874992512.48
1045,2014-11-24,000837,秦川机床,10.63,10.82,10.58,10.8,10.64,-0.01,-0.00094,0.028388,7261071.0,77446080.91,7370532773.3,2718965338.76
1046,2014-11-21,000837,秦川机床,10.64,10.79,10.25,10.37,10.32,0.32,0.031008,0.036229,9266723.0,98417809.34,7377466482.4,2721523161.28
1047,2014-11-20,000837,秦川机床,10.32,10.37,10.11,10.24,10.26,0.06,0.005848,0.016345000000000002,4180638.0,42930373.96,7155587791.2,2639672840.64
1048,2014-11-19,000837,秦川机床,10.26,10.35,10.06,10.26,10.3,-0.04,-0.0038829999999999997,0.016898,4322214.0,44214947.97,7113985536.6,2624325905.52
1049,2014-11-18,000837,秦川机床,10.3,10.48,10.23,10.3,10.29,0.01,0.000972,0.017156,4388305.0,45322834.87,7141720373.0,2634557195.6
1050,2014-11-17,000837,秦川机床,10.29,10.5,9.97,10.09,10.05,0.24,0.023881,0.034557000000000004,8839133.0,90490290.01,7134786663.9,2631999373.08
1051,2014-11-14,000837,秦川机床,10.05,10.24,9.92,10.03,10.03,0.02,0.001994,0.024485,6262756.0,62964696.56,6968377645.5,2570611632.6
1052,2014-11-13,000837,秦川机床,10.03,10.56,9.8,10.46,10.64,-0.61,-0.057331,0.051293,13119739.0,133581105.73,6954510227.3,2565495987.56
1053,2014-11-12,000837,秦川机床,10.64,10.67,10.37,10.5,10.55,0.09,0.008531,0.025909,6627034.0,69755817.85,7377466482.4,2721523161.28
1054,2014-11-11,000837,秦川机床,10.55,11.13,10.32,11.05,11.13,-0.58,-0.052111,0.050112,12817678.0,137023596.69,7315063100.5,2698502758.6
1055,2014-11-10,000837,秦川机床,11.13,11.18,10.9,11.02,11.02,0.11,0.009982,0.03257,8330813.0,91836033.42,7717218228.3,2846856464.76
1056,2014-11-07,000837,秦川机床,11.02,11.75,11.0,11.51,11.39,-0.37,-0.032485,0.06215,15896782.0,180774327.61,7640947428.2,2818720417.04
1057,2014-11-06,000837,秦川机床,11.39,11.5,11.16,11.21,11.19,0.2,0.017873,0.054374000000000006,13907902.0,157578109.04,7897494664.9,2913359850.28
1058,2014-11-05,000837,秦川机床,11.19,11.25,10.71,10.86,10.91,0.28,0.025665,0.045808999999999996,11717061.0,128691322.8,7758820482.9,2862203399.88
1059,2014-11-04,000837,秦川机床,10.91,11.56,10.9,11.19,11.02,-0.11,-0.009982,0.064462,16488205.0,185384681.68,7564676628.1,2790584369.32
1060,2014-11-03,000837,秦川机床,11.02,11.19,10.91,11.11,11.05,-0.03,-0.0027150000000000004,0.04047100000000001,10351867.0,114084192.91,7640947428.2,2818720417.04
1061,2014-10-31,000837,秦川机床,11.05,11.24,10.6,10.86,10.8,0.25,0.023148,0.069623,17808330.0,195874730.11,7661748555.5,2826393884.6
1062,2014-10-30,000837,秦川发展,10.8,10.88,10.47,10.52,10.51,0.29,0.027593,0.04976,12727611.0,135962775.14,7488405828.0,2762448321.6
1063,2014-10-29,000837,秦川发展,10.51,10.79,10.48,10.52,10.49,0.02,0.001907,0.044336,11340318.0,120390625.77,7287328264.1,2688271468.52
1064,2014-10-28,000837,秦川发展,10.49,10.5,10.15,10.2,10.12,0.37,0.036560999999999996,0.036001,9208428.0,95290590.34,7273460845.9,2683155823.48
1065,2014-10-27,000837,秦川发展,10.12,10.42,9.97,10.2,10.08,0.04,0.003968,0.028845,7378077.0,75309962.62,7016913609.2,2588516390.24
1066,2014-10-24,000837,秦川发展,10.08,10.29,10.05,10.13,10.17,-0.09,-0.00885,0.027223999999999998,6963325.0,70980608.88,6989178772.8,2578285100.16
1067,2014-10-23,000837,秦川发展,10.17,10.69,10.06,10.6,10.73,-0.56,-0.05219,0.049241,12595031.0,129792526.32,7051582154.7,2601305502.84
1068,2014-10-22,000837,秦川发展,10.73,11.27,10.6,10.66,10.82,-0.09,-0.008317999999999999,0.051215000000000004,13099927.0,143423670.7,7439869864.3,2744543563.96
1069,2014-10-21,000837,秦川发展,10.82,10.96,10.59,10.77,10.79,0.03,0.0027800000000000004,0.038751,9911745.0,107185776.88,7502273246.2,2767563966.64
1070,2014-10-20,000837,秦川发展,10.79,10.88,10.4,10.74,10.64,0.15,0.014098,0.053118,13586750.0,144795982.49,7481472118.9,2759890499.08
1071,2014-10-17,000837,秦川发展,10.64,11.21,10.5,10.85,10.93,-0.29,-0.026532,0.050902,13019790.0,140485976.97,7377466482.4,2721523161.28
1072,2014-10-16,000837,秦川发展,10.93,11.47,10.63,10.7,10.85,0.08,0.007372999999999999,0.07156,18303861.0,204253530.11,7578544046.3,2795700014.36
1073,2014-10-15,000837,秦川发展,10.85,10.97,10.58,10.85,10.89,-0.04,-0.003673,0.059608,15246573.0,164268523.32,7523074373.5,2775237434.2
1074,2014-10-14,000837,秦川发展,10.89,11.0,10.55,10.86,10.68,0.21,0.019663,0.108285,27697435.0,298300048.01,7550809209.9,2785468724.28
